"symbol","gene_id"
"AMEX60DD038031","AMEX60DD038031"
"AB205_0126920","AMEX60DD038060"
"DNTS_025649","AMEX60DD038165"
"PPP4R1","AMEX60DD038210"
"LOC112117085","AMEX60DD038235"
"PAK1IP1","AMEX60DD038261"
"AMEX60DD038268","AMEX60DD038268"
"AMEX60DD038385","AMEX60DD038385"
"LOC115085001","AMEX60DD038403"
"AMEX60DD038433","AMEX60DD038433"
"LOC115085128","AMEX60DD038442"
"MBOAT1","AMEX60DD038479"
"AMEX60DD038521","AMEX60DD038521"
"TERT","AMEX60DD038604"
"HNRNPL.3","AMEX60DD038693"
"PAPD7","AMEX60DD038742"
"AMEX60DD038789","AMEX60DD038789"
"AMEX60DD038837","AMEX60DD038837"
"MPPE1","AMEX60DD038879"
"NFX1","AMEX60DD038928"
"LOC100351746","AMEX60DD038945"
"DR999_PMT16761","AMEX60DD039001"
"SLC39A6","AMEX60DD039038"
"AMEX60DD039066","AMEX60DD039066"
"FBXO15","AMEX60DD039147"
"LOC102893089","AMEX60DD039155"
"LOC115475927","AMEX60DD039156"
"AMEX60DD039159","AMEX60DD039159"
"AMEX60DD039162","AMEX60DD039162"
"ZADH2.L","AMEX60DD039219"
"AMEX60DD039297","AMEX60DD039297"
"AMEX60DD039298","AMEX60DD039298"
"RTTN","AMEX60DD039313"
"AMEX60DD039378","AMEX60DD039378"
"CEP76","AMEX60DD039414"
"AMEX60DD039439","AMEX60DD039439"
"AMEX60DD039441","AMEX60DD039441"
"AMEX60DD039460","AMEX60DD039460"
"CABYR","AMEX60DD039520"
"IMPACT.1","AMEX60DD039525"
"KCTD1","AMEX60DD039563"
"AMEX60DD039580","AMEX60DD039580"
"RNF138","AMEX60DD039623"
"CCDC178.1","AMEX60DD039638"
"AMEX60DD039658","AMEX60DD039658"
"SPIDR","AMEX60DD039659"
"PPDPFL","AMEX60DD039672"
"MRPL15","AMEX60DD039715"
"LOC115645050","AMEX60DD039735"
"LOC115085370","AMEX60DD039746"
"CYP7B1","AMEX60DD039816"
"EOD39_11479","AMEX60DD039820"
"AMEX60DD039841","AMEX60DD039841"
"MCMDC2","AMEX60DD039843"
"MCMDC2.1","AMEX60DD039844"
"AMEX60DD039870","AMEX60DD039870"
"TRAM1","AMEX60DD039881"
"RDH10","AMEX60DD039910"
"NBN","AMEX60DD040049"
"INTS8","AMEX60DD040138"
"AMEX60DD040179","AMEX60DD040179"
"AMEX60DD040184","AMEX60DD040184"
"FBXO43","AMEX60DD040202"
"ANKRD46","AMEX60DD040215"
"AMEX60DD040373","AMEX60DD040373"
"SNTB1","AMEX60DD040407"
"AMEX60DD040436","AMEX60DD040436"
"LOC108788522","AMEX60DD040504"
"AMEX60DD040642","AMEX60DD040642"
"AMEX60DD040696","AMEX60DD040696"
"LOC115460477","AMEX60DD040704"
"LOC108798051","AMEX60DD040709"
"FOXH1","AMEX60DD040719"
"AMEX60DD040769","AMEX60DD040769"
"TRIM56","AMEX60DD040793"
"MAF1","AMEX60DD040812"
"MONAX_5E004990.1","AMEX60DD040985"
"ADCK5","AMEX60DD041022"
"LOC115085841","AMEX60DD041031"
"LOC115460399","AMEX60DD041032"
"AMEX60DD041095","AMEX60DD041095"
"AMEX60DD041100","AMEX60DD041100"
"LOC100851938","AMEX60DD041273"
"LOC104643320","AMEX60DD041287"
"ARHGEF39","AMEX60DD041306"
"AVD","AMEX60DD041409"
"AMEX60DD041437","AMEX60DD041437"
"LOC115078660","AMEX60DD041522"
"CUNH9ORF24","AMEX60DD041588"
"LOC115462845","AMEX60DD041675"
"MBD2","AMEX60DD041780"
"RAB27B","AMEX60DD041787"
"CCDC68","AMEX60DD041794"
"CPLX4","AMEX60DD041833"
"AMACR","AMEX60DD041866"
"DNAJC21","AMEX60DD041881"
"AMEX60DD041939","AMEX60DD041939"
"AMEX60DD041980","AMEX60DD041980"
"AMEX60DD042012","AMEX60DD042012"
"PLPP1","AMEX60DD042122"
"DDX4","AMEX60DD042140"
"CENPK","AMEX60DD042241"
"AMEX60DD042346","AMEX60DD042346"
"F2RL1","AMEX60DD042348"
"POC5","AMEX60DD042373"
"NSA2","AMEX60DD042396"
"AMEX60DD042498","AMEX60DD042498"
"POLR3G","AMEX60DD042561"
"RGMB","AMEX60DD042644"
"NUDT12","AMEX60DD042680"
"DR999_PMT03889","AMEX60DD042776"
"TICAM2","AMEX60DD042797"
"ARL14EPL","AMEX60DD042808"
"TNFAIP8","AMEX60DD042829"
"DR999_PMT03867","AMEX60DD042832"
"LOC115100925","AMEX60DD042854"
"SEMA4D","AMEX60DD042979"
"AMEX60DD043019","AMEX60DD043019"
"LOC109323299","AMEX60DD043030"
"CDC14B","AMEX60DD043035"
"FANCC","AMEX60DD043058"
"ROHU_008424","AMEX60DD043059"
"SPATA6L","AMEX60DD043086"
"DMRT1","AMEX60DD043122"
"KANK1","AMEX60DD043124"
"LOC115097225","AMEX60DD043142"
"FXN","AMEX60DD043145"
"CUNH9ORF135","AMEX60DD043152"
"SMC5","AMEX60DD043156"
"RMI1","AMEX60DD043244"
"TLE1","AMEX60DD043278"
"LURAP1L","AMEX60DD043367"
"PLIN2","AMEX60DD043378"
"PLIN2.1","AMEX60DD043380"
"LOC101398970","AMEX60DD043383"
"SMIM19","AMEX60DD043451"
"AMEX60DD043508","AMEX60DD043508"
"CFAP299","AMEX60DD043576"
"DCTN6","AMEX60DD043592"
"AMEX60DD043647","AMEX60DD043647"
"LOC115091242","AMEX60DD043650"
"SDAD1","AMEX60DD043678"
"AMEX60DD043692","AMEX60DD043692"
"AMEX60DD043693","AMEX60DD043693"
"AMEX60DD043705","AMEX60DD043705"
"STBD1","AMEX60DD043709"
"AMEX60DD043710","AMEX60DD043710"
"AMEX60DD043713","AMEX60DD043713"
"CCNI","AMEX60DD043723"
"DR999_PMT14783","AMEX60DD043733"
"BMP2K","AMEX60DD043734"
"DR999_PMT09012","AMEX60DD043762"
"LOC115093181","AMEX60DD043786"
"LOC108706776","AMEX60DD043812"
"AMEX60DD043813","AMEX60DD043813"
"PTPN13","AMEX60DD043889"
"CUNH4ORF36","AMEX60DD043892"
"LLAP_11075","AMEX60DD043898"
"AMEX60DD043900","AMEX60DD043900"
"CCIN","AMEX60DD043927"
"AMEX60DD043971","AMEX60DD043971"
"AMEX60DD043972","AMEX60DD043972"
"ABCG2","AMEX60DD044011"
"STPG2","AMEX60DD044025"
"RCHY1","AMEX60DD044085"
"PCGF3","AMEX60DD044123"
"SLC49A3","AMEX60DD044124"
"LOC115089332","AMEX60DD044128"
"SNX30","AMEX60DD044164"
"AMEX60DD044186","AMEX60DD044186"
"LOC102353713","AMEX60DD044223"
"CISD2.L","AMEX60DD044252"
"DDIT4L","AMEX60DD044270"
"EPR50_G00163500","AMEX60DD044309"
"ALB.1","AMEX60DD044372"
"GNG10","AMEX60DD044386"
"AMEX60DD044532","AMEX60DD044532"
"NAP1L1.S","AMEX60DD044537"
"LOC115461697","AMEX60DD044559"
"AMEX60DD044576","AMEX60DD044576"
"TEK.L","AMEX60DD044622"
"TET2","AMEX60DD044660"
"AMEX60DD044679","AMEX60DD044679"
"AMEX60DD044758","AMEX60DD044758"
"SCLT1","AMEX60DD044771"
"LARP1B.1","AMEX60DD044816"
"AMEX60DD044857","AMEX60DD044857"
"AMEX60DD044867","AMEX60DD044867"
"AMEX60DD044872","AMEX60DD044872"
"AMEX60DD044905","AMEX60DD044905"
"AMEX60DD044907","AMEX60DD044907"
"ZNF330","AMEX60DD044948"
"TTC29","AMEX60DD045006"
"I79_009479","AMEX60DD045034"
"FBXW7","AMEX60DD045054"
"PLRG1","AMEX60DD045095"
"MAP9","AMEX60DD045122"
"TDO2","AMEX60DD045134"
"CLG4H4ORF45","AMEX60DD045169"
"AMEX60DD045337","AMEX60DD045337"
"TENM3","AMEX60DD045345"
"CCDC110","AMEX60DD045404"
"AMEX60DD045435","AMEX60DD045435"
"GTF2E1.2","AMEX60DD045451"
"AMEX60DD045495","AMEX60DD045495"
"FIP1L1","AMEX60DD045556"
"DR999_PMT01613","AMEX60DD045557"
"OCIAD1","AMEX60DD045575"
"AMEX60DD045641","AMEX60DD045641"
"WDR19","AMEX60DD045670"
"LOC100027227","AMEX60DD045685"
"LOC115075497.2","AMEX60DD045711"
"SEPSECS","AMEX60DD045754"
"AMEX60DD045766","AMEX60DD045766"
"RAB28","AMEX60DD045846"
"ABLIM2","AMEX60DD045945"
"ADD1","AMEX60DD045993"
"SLBP","AMEX60DD046050"
"NAGK","AMEX60DD046264"
"SFXN5","AMEX60DD046287"
"SMYD5","AMEX60DD046293"
"ALMS1","AMEX60DD046304"
"H355_009450","AMEX60DD046314"
"LOC115087545","AMEX60DD046358"
"LOC114588514","AMEX60DD046360"
"AMEX60DD046569","AMEX60DD046569"
"GLIPR1L1","AMEX60DD046586"
"AMEX60DD046685","AMEX60DD046685"
"AMEX60DD046833","AMEX60DD046833"
"SPICE1","AMEX60DD046961"
"TEX55","AMEX60DD047017"
"UPK1B","AMEX60DD047019"
"AMEX60DD047112","AMEX60DD047112"
"AMEX60DD047123","AMEX60DD047123"
"CBR1.1","AMEX60DD047233"
"ATP5PO","AMEX60DD047270"
"AMEX60DD047365","AMEX60DD047365"
"XELAEV_18022768MG","AMEX60DD047413"
"AMEX60DD047509","AMEX60DD047509"
"NME7.L","AMEX60DD047556"
"F5","AMEX60DD047565"
"AMEX60DD047662","AMEX60DD047662"
"SRPX","AMEX60DD047670"
"AMEX60DD047710","AMEX60DD047710"
"NIPA2","AMEX60DD047765"
"LOC115470596","AMEX60DD047784"
"LOC109920676","AMEX60DD047818"
"CNOT11","AMEX60DD047852"
"AMEX60DD047853","AMEX60DD047853"
"RNF149","AMEX60DD047855"
"RFX8","AMEX60DD047858"
"ING1","AMEX60DD047880"
"CTPS2","AMEX60DD047949"
"HNRNPL.4","AMEX60DD047957"
"AMEX60DD048125","AMEX60DD048125"
"TUBGCP3","AMEX60DD048139"
"PCCA","AMEX60DD048177"
"ZIC2","AMEX60DD048179"
"CLYBL","AMEX60DD048183"
"LOC115469055","AMEX60DD048218"
"UPF3A","AMEX60DD048250"
"GAS6","AMEX60DD048261"
"AMEX60DD048298","AMEX60DD048298"
"CPOX","AMEX60DD048329"
"AMEX60DD048349","AMEX60DD048349"
"LOC115077003","AMEX60DD048364"
"AMEX60DD048461","AMEX60DD048461"
"PRDX4","AMEX60DD048467"
"AMEX60DD048476","AMEX60DD048476"
"DR999_PMT06637","AMEX60DD048489"
"AMEX60DD048551","AMEX60DD048551"
"CLDN34","AMEX60DD048585"
"IPO5","AMEX60DD048665"
"AMEX60DD048666","AMEX60DD048666"
"AMEX60DD048728","AMEX60DD048728"
"CIB84_013666","AMEX60DD048763"
"AMEX60DD048786","AMEX60DD048786"
"SLAIN1","AMEX60DD048807"
"UCHL3.L","AMEX60DD048826"
"AMEX60DD048963","AMEX60DD048963"
"KCNRG.L","AMEX60DD048995"
"ESD","AMEX60DD049041"
"AMEX60DD049045","AMEX60DD049045"
"LOC104559021","AMEX60DD049075"
"LHFPL6","AMEX60DD049157"
"SUPT20H","AMEX60DD049181"
"SOHLH2","AMEX60DD049206"
"LOC114054412","AMEX60DD049257"
"LOC101405884","AMEX60DD049313"
"AMEX60DD049321","AMEX60DD049321"
"MICU2.S","AMEX60DD049339"
"RNF17","AMEX60DD049383"
"AMEX60DD049397","AMEX60DD049397"
"ACAT1","AMEX60DD049427"
"DCUN1D5","AMEX60DD049484"
"CEP57.S","AMEX60DD049536"
"AMEX60DD049542","AMEX60DD049542"
"DEUP1","AMEX60DD049580"
"TMEM135","AMEX60DD049631"
"LOC102358225","AMEX60DD049648"
"ALG8","AMEX60DD049702"
"DGAT2","AMEX60DD049752"
"SPCS2","AMEX60DD049815"
"PDE2A","AMEX60DD049847"
"CLPB.L","AMEX60DD049863"
"NUP98","AMEX60DD049893"
"RRM1","AMEX60DD049907"
"AMEX60DD049914","AMEX60DD049914"
"LOC114595518","AMEX60DD049947"
"LOC114799141","AMEX60DD049948"
"AMEX60DD049985","AMEX60DD049985"
"AMEX60DD050010","AMEX60DD050010"
"RRP8","AMEX60DD050060"
"LOC115091739","AMEX60DD050097"
"LOC102444782","AMEX60DD050153"
"AK1","AMEX60DD050239"
"LOC103184619","AMEX60DD050262"
"ODF2.L","AMEX60DD050285"
"SH3GLB2","AMEX60DD050322"
"RPL7A","AMEX60DD050464"
"AMEX60DD050487","AMEX60DD050487"
"MVB12B","AMEX60DD050502"
"A6R68_11151","AMEX60DD050533"
"DENND1A","AMEX60DD050557"
"LOC102353159","AMEX60DD050628"
"SOHLH1","AMEX60DD050634"
"ENTR1","AMEX60DD050678"
"TRIM32","AMEX60DD050810"
"UAP1L1","AMEX60DD050880"
"CCDC183","AMEX60DD050923"
"AMEX60DD050933","AMEX60DD050933"
"ALAD","AMEX60DD050951"
"DR999_PMT18677","AMEX60DD050973"
"TOR4A","AMEX60DD051015"
"CYSRT1","AMEX60DD051027"
"LOC102346284","AMEX60DD051076"
"SMAX5B_007995.2","AMEX60DD051078"
"FAM166A","AMEX60DD051079"
"AMEX60DD051125","AMEX60DD051125"
"TARDBP","AMEX60DD051147"
"AMEX60DD051158","AMEX60DD051158"
"NMNAT1","AMEX60DD051170"
"SAMD11","AMEX60DD051197"
"LOC104837946","AMEX60DD051268"
"TMEM52","AMEX60DD051313"
"CFAP74","AMEX60DD051314"
"PARPI_0029446","AMEX60DD051315"
"MORN1","AMEX60DD051333"
"ILF3.1","AMEX60DD051501"
"AMEX60DD051553","AMEX60DD051553"
"ZBTB48","AMEX60DD051574"
"YBX1.1","AMEX60DD051612"
"AMEX60DD051616","AMEX60DD051616"
"LRRC20","AMEX60DD051650"
"LOC115093470","AMEX60DD051651"
"OIT3","AMEX60DD051683"
"LOC115182052","AMEX60DD051712"
"PARPI_0022498","AMEX60DD051826"
"AMEX60DD051848","AMEX60DD051848"
"LOC112111260","AMEX60DD051916"
"AMEX60DD051928","AMEX60DD051928"
"OPN4","AMEX60DD051956"
"AMEX60DD051959","AMEX60DD051959"
"LOC114597124","AMEX60DD051995"
"C5H10ORF53","AMEX60DD051999"
"AMEX60DD052029","AMEX60DD052029"
"AMEX60DD052035","AMEX60DD052035"
"CDC42","AMEX60DD052092"
"LOC103798111","AMEX60DD052176"
"DUPD1","AMEX60DD052177"
"LOC109935011","AMEX60DD052186"
"LOC115370421","AMEX60DD052187"
"DLG5","AMEX60DD052214"
"RPS24","AMEX60DD052219"
"AMEX60DD052220","AMEX60DD052220"
"TUBGCP2","AMEX60DD052284"
"PAX7","AMEX60DD052322"
"LOC103039720","AMEX60DD052331"
"FBXO42","AMEX60DD052369"
"WDFY4","AMEX60DD052427"
"ARHGAP22","AMEX60DD052431"
"AMEX60DD052469","AMEX60DD052469"
"AMEX60DD052563","AMEX60DD052563"
"AMEX60DD052655","AMEX60DD052655"
"CFAP46","AMEX60DD052685"
"PWWP2B","AMEX60DD052694"
"LOC115395558","AMEX60DD052758"
"DHX32","AMEX60DD052763"
"LOC115095852","AMEX60DD052802"
"AMEX60DD052818","AMEX60DD052818"
"LOC108696166","AMEX60DD052826"
"UBTD1","AMEX60DD052843"
"EXOSC1","AMEX60DD052850"
"DUI87_11563","AMEX60DD052965"
"AMEX60DD052992","AMEX60DD052992"
"AMEX60DD053003","AMEX60DD053003"
"NEURL1","AMEX60DD053010"
"PDCD4","AMEX60DD053099"
"AMEX60DD053134","AMEX60DD053134"
"GPAM","AMEX60DD053138"
"AMEX60DD053141","AMEX60DD053141"
"NSMCE4A","AMEX60DD053283"
"CPXM2","AMEX60DD053360"
"CASZ1","AMEX60DD053420"
"CHEK1","AMEX60DD053454"
"LOC115468251","AMEX60DD053462"
"APLP2","AMEX60DD053574"
"AMEX60DD053608","AMEX60DD053608"
"AMEX60DD053609","AMEX60DD053609"
"DDX25","AMEX60DD053638"
"ZW10","AMEX60DD053685"
"AMEX60DD053694","AMEX60DD053694"
"AMEX60DD053717","AMEX60DD053717"
"TEX12","AMEX60DD053719"
"BCO2","AMEX60DD053720"
"LOC115074559","AMEX60DD053737"
"PPP2R1B","AMEX60DD053753"
"BTG4","AMEX60DD053766"
"TBCEL","AMEX60DD053801"
"GRIK4","AMEX60DD053803"
"LOC115481812","AMEX60DD053977"
"NUP88","AMEX60DD054065"
"MYO19","AMEX60DD054133"
"AB205_0107650","AMEX60DD054137"
"TAF1D","AMEX60DD054197"
"MROH1.2","AMEX60DD054366"
"AMEX60DD054415","AMEX60DD054415"
"AMEX60DD054418","AMEX60DD054418"
"DR999_PMT03843","AMEX60DD054474"
"AMEX60DD054523","AMEX60DD054523"
"APPBP2","AMEX60DD054610"
"RPS6KB1","AMEX60DD054651"
"YPEL2","AMEX60DD054666"
"PRR11","AMEX60DD054670"
"LOC115458714","AMEX60DD054681"
"LOC115456688","AMEX60DD054714"
"ITGAE","AMEX60DD054756"
"UBC","AMEX60DD054762"
"AMEX60DD054823","AMEX60DD054823"
"LOC102348088","AMEX60DD054872"
"POLDIP2","AMEX60DD054896"
"FAM117B","AMEX60DD054994"
"CARF","AMEX60DD055005"
"MDH1B.L","AMEX60DD055054"
"CPO","AMEX60DD055065"
"AMEX60DD055143","AMEX60DD055143"
"ORMDL1","AMEX60DD055188"
"HIBCH","AMEX60DD055192"
"AMEX60DD055200","AMEX60DD055200"
"DDHD1","AMEX60DD055234"
"LOC107382384","AMEX60DD055237"
"COQ10B","AMEX60DD055270"
"TBCCD1","AMEX60DD055294"
"MAIP1","AMEX60DD055310"
"LOC102120379","AMEX60DD055312"
"LOC115093242","AMEX60DD055345"
"ITGB2","AMEX60DD055359"
"AMEX60DD055381","AMEX60DD055381"
"LOC107078723","AMEX60DD055394"
"AMEX60DD055395","AMEX60DD055395"
"SPAG16","AMEX60DD055401"
"AMEX60DD055422","AMEX60DD055422"
"DR999_PMT18554","AMEX60DD055503"
"NDUFA10","AMEX60DD055517"
"DIP2A","AMEX60DD055524"
"AMEX60DD055526","AMEX60DD055526"
"EGK_13155","AMEX60DD055535"
"FASTKD1","AMEX60DD055636"
"AMEX60DD055653","AMEX60DD055653"
"AMEX60DD055665","AMEX60DD055665"
"METAP1D","AMEX60DD055668"
"LOC108701849","AMEX60DD055690"
"CIR1","AMEX60DD055702"
"SCRN3","AMEX60DD055703"
"AMEX60DD055725","AMEX60DD055725"
"RPS20","AMEX60DD055745"
"GPD2","AMEX60DD055827"
"AMEX60DD055839","AMEX60DD055839"
"AMEX60DD055849","AMEX60DD055849"
"AMEX60DD055856","AMEX60DD055856"
"MMADHC","AMEX60DD055870"
"KIF5C","AMEX60DD055877"
"TMEM37","AMEX60DD056036"
"KALRN","AMEX60DD056078"
"WWP1","AMEX60DD056111"
"MRAS","AMEX60DD056143"
"GYPC","AMEX60DD056179"
"RPLP0","AMEX60DD056200"
"AMEX60DD056246","AMEX60DD056246"
"LOC115093395","AMEX60DD056269"
"LOC115093395.1","AMEX60DD056274"
"PWNT10A","AMEX60DD056292"
"CFAP65","AMEX60DD056308"
"LOC115093343","AMEX60DD056370"
"AMEX60DD056452","AMEX60DD056452"
"LOC114763647.2","AMEX60DD056468"
"LOC114789635.8","AMEX60DD056499"
"LOC114789697.7","AMEX60DD056501"
"LOC114789635.9","AMEX60DD056526"
"LOC114789635.10","AMEX60DD056547"
"LOC106566138","AMEX60DD056562"
"AMEX60DD056625","AMEX60DD056625"
"LOC114789697.8","AMEX60DD056641"
"AMEX60DD056643","AMEX60DD056643"
"LOC114789697.9","AMEX60DD056669"
"LOC114789635.11","AMEX60DD056801"
"LOC114595135.4","AMEX60DD000002"
"LOC115462503","AMEX60DD000004"
"AMEX60DD000005","AMEX60DD000005"
"LOC115464621","AMEX60DD000006"
"FZD10","AMEX60DD000016"
"AMEX60DD000018","AMEX60DD000018"
"AMEX60DD000019","AMEX60DD000019"
"AMEX60DD000020","AMEX60DD000020"
"AMEX60DD000025","AMEX60DD000025"
"LOC115074266","AMEX60DD000027"
"KDM6B","AMEX60DD000028"
"LOC102279365","AMEX60DD000031"
"GLT1D1","AMEX60DD000033"
"SLC15A4","AMEX60DD000036"
"TMEM132C","AMEX60DD000038"
"AMEX60DD000039","AMEX60DD000039"
"AMEX60DD000040","AMEX60DD000040"
"TMEM132B","AMEX60DD000045"
"PARPI_0026559","AMEX60DD000046"
"TMEM132B.1","AMEX60DD000047"
"BRI3BP","AMEX60DD000050"
"DHX37","AMEX60DD000051"
"FUGU_019069","AMEX60DD000055"
"AMEX60DD000057","AMEX60DD000057"
"LOC115474470","AMEX60DD000058"
"ZNF300.1","AMEX60DD000059"
"D5F01_LYC25363","AMEX60DD000062"
"AMEX60DD000064","AMEX60DD000064"
"AMEX60DD000066","AMEX60DD000066"
"RIMBP2","AMEX60DD000067"
"AMEX60DD000068","AMEX60DD000068"
"AMEX60DD000069","AMEX60DD000069"
"AMEX60DD000070","AMEX60DD000070"
"RAN","AMEX60DD000072"
"STX2","AMEX60DD000074"
"RAN.1","AMEX60DD000075"
"AMEX60DD000078","AMEX60DD000078"
"LOC106801752","AMEX60DD000082"
"LOC106489890","AMEX60DD000084"
"LOC104345071","AMEX60DD000085"
"LOC104345071.1","AMEX60DD000086"
"AMEX60DD000100","AMEX60DD000100"
"M959_06098","AMEX60DD000102"
"SFSWAP","AMEX60DD000103"
"LOC104281150","AMEX60DD000104"
"AMEX60DD000105","AMEX60DD000105"
"LOC113430707","AMEX60DD000107"
"MMP17","AMEX60DD000108"
"ULK1","AMEX60DD000110"
"MMP17.1","AMEX60DD000119"
"EP400","AMEX60DD000124"
"YPEL1.L","AMEX60DD000126"
"LOC101937578","AMEX60DD000129"
"MRPL40","AMEX60DD000131"
"LOC115100255","AMEX60DD000132"
"AMEX60DD000135","AMEX60DD000135"
"LOC101939207","AMEX60DD000137"
"SEPT5IN.S","AMEX60DD000141"
"CAMKK1.1","AMEX60DD000146"
"GNB1L","AMEX60DD000148"
"TXNRD2.1","AMEX60DD000150"
"TXNRD2.2","AMEX60DD000152"
"AMEX60DD000157","AMEX60DD000157"
"LOC115355879","AMEX60DD000159"
"ARVCF","AMEX60DD000160"
"LOC106602272","AMEX60DD000161"
"DGCR8","AMEX60DD000164"
"AMEX60DD000168","AMEX60DD000168"
"ZDHHC8","AMEX60DD000170"
"ANKLE2","AMEX60DD000172"
"ANKLE2.1","AMEX60DD000173"
"AMEX60DD000176","AMEX60DD000176"
"AMEX60DD000177","AMEX60DD000177"
"LOC104614348","AMEX60DD000178"
"ANKLE2.2","AMEX60DD000179"
"ANKLE2.3","AMEX60DD000180"
"GOLGA3","AMEX60DD000181"
"LOC104632589","AMEX60DD000184"
"AMEX60DD000187","AMEX60DD000187"
"AMEX60DD000188","AMEX60DD000188"
"AMEX60DD000189","AMEX60DD000189"
"AMEX60DD000190","AMEX60DD000190"
"AMEX60DD000191","AMEX60DD000191"
"AMEX60DD000192","AMEX60DD000192"
"FBRSL1","AMEX60DD000198"
"GALNT9","AMEX60DD000210"
"AMEX60DD000213","AMEX60DD000213"
"COMT","AMEX60DD000215"
"BANF1.S","AMEX60DD000217"
"MAPK1","AMEX60DD000218"
"AMEX60DD000219","AMEX60DD000219"
"PPM1F","AMEX60DD000223"
"ZBED9.1","AMEX60DD000226"
"AMEX60DD000230","AMEX60DD000230"
"AMEX60DD000239","AMEX60DD000239"
"AMEX60DD000242","AMEX60DD000242"
"SH_R122_JSM5CED3F","AMEX60DD000243"
"PARPI_0011654","AMEX60DD000244"
"AB205_0136590","AMEX60DD000245"
"HIC2","AMEX60DD000247"
"PI4KA","AMEX60DD000250"
"SERPIND1","AMEX60DD000252"
"SNAP29","AMEX60DD000253"
"CLTCL1","AMEX60DD000254"
"PARPI_0011647","AMEX60DD000256"
"SLC25A1","AMEX60DD000257"
"LOC112120414","AMEX60DD000260"
"GSC2","AMEX60DD000264"
"DGCR2","AMEX60DD000267"
"LOC115073307","AMEX60DD000270"
"AMEX60DD000274","AMEX60DD000274"
"LOC107507477","AMEX60DD000275"
"LOC107112699","AMEX60DD000276"
"LOC107112699.1","AMEX60DD000278"
"LOC114586993","AMEX60DD000282"
"AMEX60DD000284","AMEX60DD000284"
"MONAX_5E002063","AMEX60DD000287"
"TREES_T100009970","AMEX60DD000288"
"IG","AMEX60DD000289"
"LOC107526776","AMEX60DD000290"
"LOC102250240","AMEX60DD000291"
"IGLV","AMEX60DD000292"
"IGLV.1","AMEX60DD000294"
"LOC607368","AMEX60DD000296"
"LOC102250240.1","AMEX60DD000297"
"LOC102939850","AMEX60DD000298"
"AMEX60DD000299","AMEX60DD000299"
"LOC102250240.2","AMEX60DD000300"
"LOC111092690","AMEX60DD000301"
"IGLV5.48","AMEX60DD000302"
"LOC107112707","AMEX60DD000303"
"AMEX60DD000304","AMEX60DD000304"
"AMEX60DD000305","AMEX60DD000305"
"AMEX60DD000306","AMEX60DD000306"
"AMEX60DD000307","AMEX60DD000307"
"LOC107112710","AMEX60DD000308"
"LOC102250240.3","AMEX60DD000312"
"UY3_02104","AMEX60DD000316"
"LOC101951136","AMEX60DD000317"
"AMEX60DD000318","AMEX60DD000318"
"IGLV.2","AMEX60DD000320"
"BN2614_LOCUS2.1","AMEX60DD000321"
"BN2614_LOCUS2.2","AMEX60DD000322"
"XB5865391.L","AMEX60DD000323"
"AMEX60DD000325","AMEX60DD000325"
"IG.1","AMEX60DD000326"
"LOC102250240.4","AMEX60DD000330"
"LOC102944433","AMEX60DD000332"
"AIMP1","AMEX60DD000334"
"MMP11","AMEX60DD000336"
"DV515_00011444","AMEX60DD000338"
"AMEX60DD000339","AMEX60DD000339"
"C11H22ORF15","AMEX60DD000341"
"AMEX60DD000342","AMEX60DD000342"
"IGLV.3","AMEX60DD000344"
"EGK_02836","AMEX60DD000345"
"LOC115661072","AMEX60DD000346"
"LOC102939850.1","AMEX60DD000350"
"LOC105706714","AMEX60DD000351"
"LOC115661064","AMEX60DD000352"
"LOC102939850.2","AMEX60DD000353"
"LOC102939850.3","AMEX60DD000354"
"AMEX60DD000355","AMEX60DD000355"
"BN2614_LOCUS2.3","AMEX60DD000358"
"AMEX60DD000359","AMEX60DD000359"
"AMEX60DD000360","AMEX60DD000360"
"SLC2A11","AMEX60DD000362"
"SLC2A11.1","AMEX60DD000363"
"LOC112992796","AMEX60DD000364"
"LOC105357518.1","AMEX60DD000367"
"LOC115480337","AMEX60DD000371"
"LOC115480337.1","AMEX60DD000373"
"LOC103817995","AMEX60DD000374"
"AMEX60DD000379","AMEX60DD000379"
"AMEX60DD000381","AMEX60DD000381"
"AMEX60DD000387","AMEX60DD000387"
"LOC115480337.2","AMEX60DD000389"
"AMEX60DD000395","AMEX60DD000395"
"AMEX60DD000397","AMEX60DD000397"
"URAD","AMEX60DD000398"
"AMEX60DD000399","AMEX60DD000399"
"VEGT","AMEX60DD000409"
"KLHL22","AMEX60DD000414"
"LOC115480918","AMEX60DD000416"
"SMPD4","AMEX60DD000417"
"AMEX60DD000419","AMEX60DD000419"
"LRRC75B","AMEX60DD000433"
"LRRC75B.1","AMEX60DD000434"
"LRRC75B.2","AMEX60DD000438"
"SNRPD3","AMEX60DD000439"
"GUCD1","AMEX60DD000440"
"DPX16_9183","AMEX60DD000441"
"UPB1","AMEX60DD000444"
"SPECC1L","AMEX60DD000448"
"AMEX60DD000449","AMEX60DD000449"
"BCR","AMEX60DD000450"
"AMEX60DD000452","AMEX60DD000452"
"RAB36","AMEX60DD000453"
"RAB36.1","AMEX60DD000457"
"LOC101523373","AMEX60DD000460"
"GNAZ","AMEX60DD000461"
"AMEX60DD000463","AMEX60DD000463"
"AMEX60DD000466","AMEX60DD000466"
"LOC101950947","AMEX60DD000472"
"SFI1","AMEX60DD000474"
"PATZ1","AMEX60DD000477"
